GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
vraptor,br.com.caelum.vraptor.converter.jodatime,LocalTimeConverter,18,19,1,1,3,6,1,2,0,2
vraptor,br.com.caelum.vraptor.converter.jodatime,DateTimeConverter,37,0,2,0,9,0,3,0,2,0
vraptor,br.com.caelum.vraptor.scan,DynamicWebAppBootstrap,7,34,0,2,2,11,0,4,0,3
vraptor,br.com.caelum.vraptor.scan,WebAppBootstrapFactory,22,51,2,2,7,18,2,5,0,5
vraptor,br.com.caelum.vraptor.scan,VRaptorStaticScanning,64,0,4,0,17,0,5,0,3,0
vraptor,br.com.caelum.vraptor.scan,JavassistBootstrapGenerator,7,164,0,2,2,34,0,4,0,3
vraptor,br.com.caelum.vraptor.scan,WebBasedClasspathResolver,17,68,2,4,5,16,2,6,0,5
vraptor,br.com.caelum.vraptor.scan,NullWebAppBootstrap,11,0,0,0,4,0,3,0,3,0
vraptor,br.com.caelum.vraptor.scan,StandaloneClasspathResolver,182,77,12,2,42,16,12,4,5,4
vraptor,br.com.caelum.vraptor.scan,ScannotationComponentScanner,39,323,7,19,13,67,6,23,0,16
vraptor,br.com.caelum.vraptor.scan,ScannerException,9,0,0,0,4,0,2,0,2,0
vraptor,br.com.caelum.vraptor.deserialization,DeserializesHandler,5,37,1,3,2,10,1,5,0,4
vraptor,br.com.caelum.vraptor.deserialization,DefaultDeserializers,80,60,10,6,14,12,9,5,4,2
vraptor,br.com.caelum.vraptor.deserialization,JsonDeserializer,91,22,7,1,18,8,9,2,5,2
vraptor,br.com.caelum.vraptor.deserialization,FormDeserializer,22,0,0,0,6,0,2,0,2,0
vraptor,br.com.caelum.vraptor.deserialization,XStreamXMLDeserializer,77,23,7,1,17,8,8,2,4,2
vraptor,br.com.caelum.vraptor.util.test,MockedLogic.new MethodInvocation() {...},8,0,0,0,2,0,2,0,2,0
vraptor,br.com.caelum.vraptor.util.test,MockSerializationResult,106,90,8,4,16,19,8,6,2,6
vraptor,br.com.caelum.vraptor.util.test,JSR303MockValidator,44,0,0,0,13,0,4,0,4,0
vraptor,br.com.caelum.vraptor.util.test,MockHttpServletResponse,44,39,0,2,31,12,31,8,31,7
vraptor,br.com.caelum.vraptor.util.test,MockValidator,59,32,7,1,16,7,12,3,8,3
vraptor,br.com.caelum.vraptor.util.test,MockResult,34,47,3,1,8,11,8,5,6,5
vraptor,br.com.caelum.vraptor.util.test,MockLocalization,20,9,0,0,6,4,4,2,4,2
vraptor,br.com.caelum.vraptor.util.test,MockResult.new MethodInvocation() {...},14,66,2,12,1,12,2,7,0,2
vraptor,br.com.caelum.vraptor.util.test,MockResult.new MethodInvocation() {...},0,8,0,0,0,2,0,2,0,2
vraptor,br.com.caelum.vraptor.util.test,MockHttpResult,17,47,1,1,3,8,3,3,2,3
vraptor,br.com.caelum.vraptor.util.test,MockedLogic,28,0,0,0,6,0,4,0,4,0
vraptor,br.com.caelum.vraptor.util.test,MockSerializationResult.new FormatResolver() {...},8,0,0,0,2,0,2,0,2,0
vraptor,org.hamcrest,ResourceBundleDescription,14,107,0,16,4,28,0,15,0,7
vraptor,br.com.caelum.vraptor.http.ognl,EmptyElementsRemoval.SetValue,2,58,2,4,1,11,2,5,0,4
vraptor,br.com.caelum.vraptor.http.ognl,OgnlParametersProvider.Parameter,35,0,2,0,10,0,3,0,2,0
vraptor,br.com.caelum.vraptor.http.ognl,ListNullHandler,91,6,4,0,20,3,4,1,2,1
vraptor,br.com.caelum.vraptor.http.ognl,OgnlParametersProvider,378,0,24,0,65,0,24,0,12,0
vraptor,br.com.caelum.vraptor.http.ognl,ListAccessor,24,114,3,5,7,29,4,5,1,4
vraptor,br.com.caelum.vraptor.http.ognl,OgnlFacade,199,0,6,0,44,0,11,0,8,0
vraptor,br.com.caelum.vraptor.http.ognl,ArrayAccessor,10,136,3,5,2,27,3,5,0,4
vraptor,br.com.caelum.vraptor.http.ognl,GenericNullHandler,0,104,0,10,0,23,0,8,0,3
vraptor,br.com.caelum.vraptor.http.ognl,EmptyElementsRemoval,13,135,0,16,4,35,0,13,0,5
vraptor,br.com.caelum.vraptor.http.ognl,VRaptorConvertersAdapter,101,66,11,7,17,18,11,6,2,6
vraptor,br.com.caelum.vraptor.http.ognl,ReflectionBasedNullHandler,54,233,11,21,7,40,10,12,0,6
vraptor,br.com.caelum.vraptor.http,EncodingHandlerFactory,24,0,2,0,5,0,3,0,2,0
vraptor,br.com.caelum.vraptor.http,ParanamerNameProvider,27,39,1,1,5,8,1,3,0,3
vraptor,br.com.caelum.vraptor.http,NullEncodingHandler,4,0,0,0,2,0,2,0,2,0
vraptor,br.com.caelum.vraptor.http,VRaptorRequest,17,76,2,4,3,18,3,8,1,7
vraptor,br.com.caelum.vraptor.http,VRaptorResponse,24,12,2,0,7,4,3,1,2,1
vraptor,br.com.caelum.vraptor.http,DefaultResourceTranslator,40,10,0,0,10,4,1,1,1,1
vraptor,br.com.caelum.vraptor.http,DefaultFormatResolver,19,9,2,0,5,4,2,1,1,1
vraptor,br.com.caelum.vraptor.http,InvalidParameterException,13,0,0,0,6,0,3,0,3,0
vraptor,br.com.caelum.vraptor.http,WebXmlEncodingHandler,22,0,0,0,9,0,2,0,2,0
vraptor,br.com.caelum.vraptor.http,DefaultParameterNameProvider,19,40,3,3,3,10,2,4,0,3
vraptor,br.com.caelum.vraptor.config,ApplicationConfiguration,43,0,2,0,6,0,3,0,2,0
vraptor,br.com.caelum.vraptor.config,BasicConfiguration,114,36,14,2,30,8,15,4,7,4
vraptor,br.com.caelum.vraptor.ioc.pico,PicoComponentAdapter,12,38,0,0,2,9,2,3,2,3
vraptor,br.com.caelum.vraptor.ioc.pico,PicoComponentRegistry.new PicoComponentRegistry.AttributeSetterComponentMonitor.AttributeSetter() {...},15,0,0,0,3,0,2,0,2,0
vraptor,br.com.caelum.vraptor.ioc.pico,PicoComponentRegistry.new PicoComponentRegistry.AttributeSetterComponentMonitor.AttributeSetter() {...},0,16,0,0,0,3,0,2,0,2
vraptor,br.com.caelum.vraptor.ioc.pico,PicoProvider.AppScopedContainer,26,6,4,0,5,1,4,1,2,1
vraptor,br.com.caelum.vraptor.ioc.pico,PicoComponentRegistry.AttributeSetterComponentMonitor,10,29,3,1,1,10,2,2,0,2
vraptor,br.com.caelum.vraptor.ioc.pico,PicoProvider,16,287,2,14,3,66,3,16,1,10
vraptor,br.com.caelum.vraptor.ioc.pico,DefaultComponentFactoryRegistry,30,55,3,1,6,13,3,5,1,5
vraptor,br.com.caelum.vraptor.ioc.pico,PicoComponentRegistry,119,465,7,31,21,82,7,27,2,13
vraptor,br.com.caelum.vraptor.ioc.pico,PicoBasedContainer,0,27,0,2,0,7,0,5,0,4
vraptor,br.com.caelum.vraptor.restfulie.serialization,RestfulSerializationJSON,0,39,0,0,0,8,0,2,0,2
vraptor,br.com.caelum.vraptor.restfulie.serialization,Link,15,0,0,0,6,0,3,0,3,0
vraptor,br.com.caelum.vraptor.restfulie.serialization,LinkConverter,81,25,7,3,18,7,7,3,3,2
vraptor,br.com.caelum.vraptor.restfulie.serialization,MethodValueSupportConverter,21,78,2,6,5,18,3,7,1,5
vraptor,br.com.caelum.vraptor.restfulie.serialization,LinkConverterJSON,82,25,7,3,18,7,6,3,2,2
vraptor,br.com.caelum.vraptor.restfulie.serialization,RestfulSerialization,0,39,0,0,0,8,0,2,0,2
vraptor,br.com.caelum.vraptor.restfulie.serialization,LinksSerializer,45,0,0,0,11,0,8,0,8,0
vraptor,br.com.caelum.vraptor.converter.l10n,LocaleBasedPrimitiveFloatConverter,29,12,1,1,5,5,1,2,0,2
vraptor,br.com.caelum.vraptor.converter.l10n,LocaleBasedFloatConverter,29,11,1,1,5,5,1,2,0,2
vraptor,br.com.caelum.vraptor.converter.l10n,LocaleBasedDoubleConverter,29,11,1,1,5,5,1,2,0,2
vraptor,br.com.caelum.vraptor.converter.l10n,LocaleBasedPrimitiveDoubleConverter,29,12,1,1,5,5,1,2,0,2
vraptor,br.com.caelum.vraptor.converter.l10n,LocaleBasedBigDecimalConverter,31,11,1,1,6,5,1,2,0,2
vraptor,br.com.caelum.vraptor.http.route,DefaultTypeFinder,61,80,1,9,6,14,2,6,1,2
vraptor,br.com.caelum.vraptor.http.route,Rules,0,45,0,2,0,12,0,3,0,2
vraptor,br.com.caelum.vraptor.http.route,RouteNotFoundException,4,0,0,0,2,0,1,0,1,0
vraptor,br.com.caelum.vraptor.http.route,FixedMethodStrategy,52,138,16,10,9,24,12,12,2,9
vraptor,br.com.caelum.vraptor.http.route,PathAnnotationRoutesParser,0,475,2,48,0,73,2,38,0,15
vraptor,br.com.caelum.vraptor.http.route,IllegalRouteException,4,0,0,0,2,0,1,0,1,0
vraptor,br.com.caelum.vraptor.http.route,PriorityRoutesList,59,94,2,6,15,19,11,9,10,6
vraptor,br.com.caelum.vraptor.http.route,DefaultParametersControl,118,246,11,19,18,43,12,11,2,6
vraptor,br.com.caelum.vraptor.http.route,DefaultRouter.new Predicate() {...},0,14,0,0,0,2,0,2,0,2
vraptor,br.com.caelum.vraptor.http.route,DefaultRouter.new Predicate() {...},0,19,0,0,0,2,0,2,0,2
vraptor,br.com.caelum.vraptor.http.route,DefaultRouter.new Predicate() {...},16,0,0,0,2,0,2,0,2,0
vraptor,br.com.caelum.vraptor.http.route,DefaultRouter.new Predicate() {...},0,15,0,0,0,2,0,2,0,2
vraptor,br.com.caelum.vraptor.http.route,DefaultRouteBuilder,59,242,5,13,5,46,6,15,2,10
vraptor,br.com.caelum.vraptor.http.route,NoStrategy,18,3,0,0,7,1,7,1,7,1
vraptor,br.com.caelum.vraptor.http.route,ResourceNotFoundException,3,0,0,0,1,0,1,0,1,0
vraptor,br.com.caelum.vraptor.http.route,NoTypeFinder,0,5,0,0,0,2,0,2,0,2
vraptor,br.com.caelum.vraptor.http.route,DefaultRouteBuilder.DefaultParameterControlBuilder,10,151,3,7,3,18,3,8,0,6
vraptor,br.com.caelum.vraptor.http.route,MethodNotAllowedException,21,0,0,0,4,0,2,0,2,0
vraptor,br.com.caelum.vraptor.http.route,DefaultRouteBuilder.new MethodInvocation() {...},4,28,2,2,1,5,2,2,0,2
vraptor,br.com.caelum.vraptor.http.route,NoRoutesConfiguration,0,4,0,0,0,3,0,2,0,2
vraptor,br.com.caelum.vraptor.http.route,JavaEvaluator,32,113,2,16,4,28,2,11,0,4
vraptor,br.com.caelum.vraptor.http.route,DefaultRouter,121,145,8,4,19,32,8,12,2,12
vraptor,br.com.caelum.vraptor.restfulie.controller,ResourceControllerInterceptor,185,0,16,0,41,0,16,0,8,0
vraptor,br.com.caelum.vraptor.restfulie.controller,ParameterizedTypeSearcher,80,0,8,0,14,0,7,0,3,0
vraptor,br.com.caelum.vraptor.restfulie.relation,DefaultRelationBuilder.new MethodInvocation() {...},31,0,0,0,4,0,2,0,2,0
vraptor,br.com.caelum.vraptor.restfulie.relation,UriBasedRelation,2,15,0,0,1,6,1,3,1,3
vraptor,br.com.caelum.vraptor.restfulie.relation,DefaultRelationBuilder.WithNameImpl.new MethodInvocation() {...},32,0,0,0,3,0,2,0,2,0
vraptor,br.com.caelum.vraptor.restfulie.relation,DefaultRelationBuilder.WithNameImpl,11,21,0,0,1,5,1,2,1,2
vraptor,br.com.caelum.vraptor.restfulie.relation,DefaultRelationBuilder,16,26,0,0,3,7,2,3,2,3
