<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String compact(java.lang.String)>/java.lang.String.equals/0	<java.lang.String: boolean equals(java.lang.Object)>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String compact(java.lang.String)>	96	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String compact(java.lang.String)>/$stack14
<org.apache.maven.toolchain.DefaultToolchainTest: void testMissingRequirementProperty()>/org.codehaus.plexus.logging.Logger.debug/0	<org.codehaus.plexus.logging.Logger: void debug(java.lang.String)>	<org.apache.maven.toolchain.DefaultToolchainTest: void testMissingRequirementProperty()>	114	<org.apache.maven.toolchain.DefaultToolchainTest: void testMissingRequirementProperty()>/$stack9
<org.apache.maven.toolchain.DefaultToolchainTest: void testNonMatchingRequirementProperty()>/org.codehaus.plexus.logging.Logger.debug/0	<org.codehaus.plexus.logging.Logger: void debug(java.lang.String)>	<org.apache.maven.toolchain.DefaultToolchainTest: void testNonMatchingRequirementProperty()>	127	<org.apache.maven.toolchain.DefaultToolchainTest: void testNonMatchingRequirementProperty()>/$stack11
<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelNoFactory()>/org.codehaus.plexus.logging.Logger.error/0	<org.codehaus.plexus.logging.Logger: void error(java.lang.String)>	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelNoFactory()>	98	<org.apache.maven.toolchain.DefaultToolchainManagerTest: void testModelNoFactory()>/$stack23
<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>/org.apache.maven.project.MavenProject.getArtifactId/1	<org.apache.maven.project.MavenProject: java.lang.String getArtifactId()>	<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>	1059	<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>/that#_1057
<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>/org.apache.maven.project.MavenProject.getGroupId/1	<org.apache.maven.project.MavenProject: java.lang.String getGroupId()>	<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>	1060	<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>/that#_1057
<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>/org.apache.maven.project.MavenProject.getVersion/1	<org.apache.maven.project.MavenProject: java.lang.String getVersion()>	<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>	1061	<org.apache.maven.project.MavenProject: boolean equals(java.lang.Object)>/that#_1057
<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedPrefix()>/java.lang.String.length/0	<java.lang.String: int length()>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedPrefix()>	109	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedPrefix()>/$stack3
<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedPrefix()>/java.lang.String.length/1	<java.lang.String: int length()>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedPrefix()>	109	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedPrefix()>/$stack5
<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/java.lang.String.length/0	<java.lang.String: int length()>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>	120	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/$stack4
<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/java.lang.String.length/2	<java.lang.String: int length()>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>	120	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/$stack7
<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/java.lang.String.length/4	<java.lang.String: int length()>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>	123	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/$stack18
<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/java.lang.String.length/5	<java.lang.String: int length()>	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>	123	<org.junit.ComparisonFailure$ComparisonCompactor: java.lang.String sharedSuffix(java.lang.String)>/$stack24
