<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: java.lang.String getParameterValueString()>/parameters#_91	<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: java.lang.String getParameterValueString()>
<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: void setColumn(java.lang.Object,java.lang.Object)>/$stack7	<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: void setColumn(java.lang.Object,java.lang.Object)>
<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: java.lang.String getParameterValueString()>/$stack5	<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: java.lang.String getParameterValueString()>
<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: java.lang.String getParameterValueString()>/$stack7	<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: java.lang.String getParameterValueString()>
<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: void clearColumnInfo()>/$stack3	<org.apache.ibatis.logging.jdbc.BaseJdbcLogger: void clearColumnInfo()>
