GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Maven Core,org.apache.maven.model.plugin,DefaultLifecycleBindingsInjector,21,42,1,3,3,11,1,3,0,2
Maven Core,org.apache.maven.model.plugin,DefaultLifecycleBindingsInjector.LifecycleBindingsMerger,19,161,4,14,4,37,5,8,1,3
Maven Core,org.apache.maven.artifact.handler,DefaultArtifactHandler,20,63,2,6,4,25,3,15,2,12
Maven Core,org.apache.maven.lifecycle.internal,DefaultExecutionEventCatapult,93,17,19,1,37,6,18,3,0,3
Maven Core,org.apache.maven.lifecycle.internal,ReactorBuildStatus,37,33,8,2,7,8,7,4,2,4
Maven Core,org.apache.maven.lifecycle.internal,DefaultMojoExecutionConfigurator,8,111,4,20,1,28,4,12,0,4
Maven Core,org.apache.maven.lifecycle.internal,ProjectBuildList,106,77,12,6,23,18,10,10,4,7
Maven Core,org.apache.maven.lifecycle.internal,ProjectSegment,20,39,0,0,3,11,3,4,3,4
Maven Core,org.apache.maven.lifecycle.internal,LifecycleDependencyResolver.ReactorDependencyFilter,0,54,0,6,0,13,0,5,0,2
Maven Core,org.apache.maven.lifecycle.internal,DefaultLifecyclePluginAnalyzer,80,344,12,24,13,81,12,12,0,6
Maven Core,org.apache.maven.lifecycle.internal,DefaultExecutionEvent,31,0,0,0,11,0,6,0,6,0
Maven Core,org.apache.maven.lifecycle.internal,DefaultLifecycleMappingDelegate,0,216,1,23,0,46,1,14,0,3
Maven Core,org.apache.maven.lifecycle.internal,MojoDescriptorCreator,37,293,11,29,8,75,10,19,0,9
Maven Core,org.apache.maven.lifecycle.internal,ExecutionPlanItem,23,39,0,2,4,11,2,5,2,4
Maven Core,org.apache.maven.lifecycle.internal,DefaultProjectArtifactFactory,0,15,0,0,0,4,0,2,0,2
Maven Core,org.apache.maven.lifecycle.internal,LifecycleStarter,76,112,7,7,11,25,7,4,0,4
Maven Core,org.apache.maven.lifecycle.internal,PhaseRecorder,7,54,6,8,1,16,5,5,0,3
Maven Core,org.apache.maven.lifecycle.internal,DefaultLifecyclePluginAnalyzer.GoalSpec,0,3,0,0,0,1,0,1,0,1
Maven Core,org.apache.maven.lifecycle.internal,DefaultLifecycleTaskSegmentCalculator,18,137,13,17,3,31,11,9,0,5
Maven Core,org.apache.maven.lifecycle.internal,ReactorContext,0,33,0,0,0,12,0,6,0,6
Maven Core,org.apache.maven.lifecycle.internal,TaskSegment,4,30,0,0,1,10,1,4,1,4
Maven Core,org.apache.maven.lifecycle.internal,DependencyContext,23,78,7,5,6,18,8,8,3,7
Maven Core,org.apache.maven.lifecycle.internal,ProjectIndex,0,56,0,2,0,11,0,4,0,3
Maven Core,org.apache.maven.lifecycle.internal,DefaultLifecyclePluginAnalyzer.new Comparator() {...},0,12,0,0,0,2,0,2,0,2
Maven Core,org.apache.maven.lifecycle.internal,BuildListCalculator,0,64,0,6,0,15,0,5,0,2
Maven Core,org.apache.maven.lifecycle.internal,GoalTask,3,6,0,0,1,3,1,1,1,1
Maven Core,org.apache.maven.lifecycle.internal,LifecyclePluginResolver,42,57,4,8,9,16,3,6,0,3
Maven Core,org.apache.maven.lifecycle.internal,LifecycleDependencyResolver,194,355,23,35,45,81,19,18,3,5
Maven Core,org.apache.maven.lifecycle.internal,LifecycleModuleBuilder,38,124,5,1,9,27,3,4,0,4
Maven Core,org.apache.maven.lifecycle.internal,CompoundProjectExecutionListener,16,54,2,6,4,15,2,7,1,4
Maven Core,org.apache.maven.lifecycle.internal,BuildThreadFactory,28,0,0,0,3,0,2,0,2,0
Maven Core,org.apache.maven.lifecycle.internal,MojoExecutor,303,325,24,28,59,75,17,19,0,10
Maven Core,org.apache.maven.lifecycle.internal,LifecycleTask,3,9,0,0,1,4,1,2,1,2
Maven Core,org.apache.maven.lifecycle.internal,LifecycleDebugLogger,166,214,16,10,27,40,13,8,3,5
Maven Core,org.apache.maven.lifecycle.internal,DefaultLifecycleExecutionPlanCalculator,442,344,53,33,100,91,35,24,4,12
