<org.apache.commons.collections4.functors.AbstractCompositePredicateTest: org.apache.commons.collections4.Predicate getPredicateInstance(java.lang.Boolean[])>/predicates#_71	<org.apache.commons.collections4.functors.AbstractCompositePredicateTest: org.apache.commons.collections4.Predicate getPredicateInstance(java.lang.Boolean[])>
<org.apache.commons.collections4.functors.AbstractMockPredicateTest: void verifyPredicates()>/l1#_70	<org.apache.commons.collections4.functors.AbstractMockPredicateTest: void verifyPredicates()>
<org.apache.commons.collections4.MockTestCase: void replay()>/l1#_50	<org.apache.commons.collections4.MockTestCase: void replay()>
<org.apache.commons.collections4.MockTestCase: void verify()>/i#_56	<org.apache.commons.collections4.MockTestCase: void verify()>
<org.apache.commons.collections4.functors.AbstractMockPredicateTest: void verifyPredicates()>/$stack3	<org.apache.commons.collections4.functors.AbstractMockPredicateTest: void verifyPredicates()>
<org.apache.commons.collections4.functors.AbstractMockPredicateTest: org.apache.commons.collections4.Predicate createMockPredicate(java.lang.Boolean)>/$stack5	<org.apache.commons.collections4.functors.AbstractMockPredicateTest: org.apache.commons.collections4.Predicate createMockPredicate(java.lang.Boolean)>
<org.apache.commons.collections4.MockTestCase: java.lang.Object registerMock(java.lang.Object)>/$stack2	<org.apache.commons.collections4.MockTestCase: java.lang.Object registerMock(java.lang.Object)>
<org.apache.commons.collections4.MockTestCase: void replay()>/$stack3	<org.apache.commons.collections4.MockTestCase: void replay()>
<org.apache.commons.collections4.MockTestCase: void verify()>/$stack3	<org.apache.commons.collections4.MockTestCase: void verify()>
