<io.bootique.jopt.JoptCliFactoryTest: io.bootique.command.Command addMockCommand(io.bootique.meta.application.CommandMetadata$Builder)>/io.bootique.command.Command.getMetadata/1	<io.bootique.command.Command: io.bootique.meta.application.CommandMetadata getMetadata()>	<io.bootique.jopt.JoptCliFactoryTest: io.bootique.command.Command addMockCommand(io.bootique.meta.application.CommandMetadata$Builder)>	123	<io.bootique.jopt.JoptCliFactoryTest: io.bootique.command.Command addMockCommand(io.bootique.meta.application.CommandMetadata$Builder)>/mock#_121
<io.bootique.jopt.JoptCli: java.util.List standaloneArguments()>/joptsimple.OptionSet.nonOptionArguments/0	<joptsimple.OptionSet: java.util.List nonOptionArguments()>	<io.bootique.jopt.JoptCli: java.util.List standaloneArguments()>	62	<io.bootique.jopt.JoptCli: java.util.List standaloneArguments()>/$stack1
<io.bootique.jopt.JoptCli: java.util.List detectedOptions()>/joptsimple.OptionSet.specs/0	<joptsimple.OptionSet: java.util.List specs()>	<io.bootique.jopt.JoptCli: java.util.List detectedOptions()>	67	<io.bootique.jopt.JoptCli: java.util.List detectedOptions()>/$stack3
<io.bootique.config.jackson.parser.YamlConfigurationFormatParser: void <init>(io.bootique.jackson.JacksonService)>/io.bootique.jackson.JacksonService.newObjectMapper/0	<io.bootique.jackson.JacksonService: com.fasterxml.jackson.databind.ObjectMapper newObjectMapper()>	<io.bootique.config.jackson.parser.YamlConfigurationFormatParser: void <init>(io.bootique.jackson.JacksonService)>	43	<io.bootique.config.jackson.parser.YamlConfigurationFormatParser: void <init>(io.bootique.jackson.JacksonService)>/jackson#_0
<io.bootique.command.ManagedCommand$Builder: void <init>(io.bootique.command.Command)>/io.bootique.command.Command.getMetadata/0	<io.bootique.command.Command: io.bootique.meta.application.CommandMetadata getMetadata()>	<io.bootique.command.ManagedCommand$Builder: void <init>(io.bootique.command.Command)>	71	<io.bootique.command.ManagedCommand$Builder: void <init>(io.bootique.command.Command)>/command#_0
<org.mockito.internal.util.MockUtil: org.mockito.invocation.MockHandler getMockHandler(java.lang.Object)>/java.lang.Object.getClass/0	<java.lang.Object: java.lang.Class getClass()>	<org.mockito.internal.util.MockUtil: org.mockito.invocation.MockHandler getMockHandler(java.lang.Object)>	79	<org.mockito.internal.util.MockUtil: org.mockito.invocation.MockHandler getMockHandler(java.lang.Object)>/mock#2#_73
<io.bootique.jopt.JoptCliFactoryCommandNameTest: void addMockCommand(java.lang.String,java.lang.String[])>/io.bootique.command.Command.getMetadata/0	<io.bootique.command.Command: io.bootique.meta.application.CommandMetadata getMetadata()>	<io.bootique.jopt.JoptCliFactoryCommandNameTest: void addMockCommand(java.lang.String,java.lang.String[])>	91	<io.bootique.jopt.JoptCliFactoryCommandNameTest: void addMockCommand(java.lang.String,java.lang.String[])>/mock#_80
<io.bootique.jopt.JoptCliFactoryCommandNameTest: void addMockCommand(java.lang.String,java.lang.String[])>/io.bootique.command.Command.getMetadata/1	<io.bootique.command.Command: io.bootique.meta.application.CommandMetadata getMetadata()>	<io.bootique.jopt.JoptCliFactoryCommandNameTest: void addMockCommand(java.lang.String,java.lang.String[])>	95	<io.bootique.jopt.JoptCliFactoryCommandNameTest: void addMockCommand(java.lang.String,java.lang.String[])>/mock#_80
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.dependencies/0	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	54	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/testModuleProvider1#_50
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleMetadata$Builder.build/0	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	58	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/builder1#_56
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.moduleBuilder/0	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	59	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/testModuleProvider1#_50
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleMetadata$Builder.build/1	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	63	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/builder2#_61
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.moduleBuilder/1	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	64	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/testModuleProvider2#_51
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleMetadata$Builder.build/2	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	68	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/builder3#_66
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.moduleBuilder/2	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	69	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/testModuleProvider3#_52
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.dependencies/0	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	95	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/testModuleProvider1#_91
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleMetadata$Builder.build/0	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	99	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/builder1#_97
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.moduleBuilder/0	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	100	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/testModuleProvider1#_91
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleMetadata$Builder.build/1	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	104	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/builder2#_102
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.moduleBuilder/1	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	105	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/testModuleProvider2#_92
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleMetadata$Builder.build/2	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	109	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/builder3#_107
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.moduleBuilder/2	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	110	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/testModuleProvider3#_93
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.dependencies/0	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	136	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/testModuleProvider1#_132
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleMetadata$Builder.build/0	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	140	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/builder1#_138
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.moduleBuilder/0	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	141	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/testModuleProvider1#_132
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleMetadata$Builder.build/1	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	145	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/builder2#_143
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.moduleBuilder/1	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	146	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/testModuleProvider2#_133
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleMetadata$Builder.build/2	<io.bootique.BQModuleMetadata$Builder: io.bootique.BQModuleMetadata build()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	150	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/builder3#_148
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.moduleBuilder/2	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	151	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/testModuleProvider3#_134
<io.bootique.shutdown.DefaultShutdownManager: java.util.Optional shutdownOne(java.lang.AutoCloseable)>/java.lang.AutoCloseable.close/0	<java.lang.AutoCloseable: void close()>	<io.bootique.shutdown.DefaultShutdownManager: java.util.Optional shutdownOne(java.lang.AutoCloseable)>	87	<io.bootique.shutdown.DefaultShutdownManager: java.util.Optional shutdownOne(java.lang.AutoCloseable)>/closeable#_0
<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown()>/java.lang.AutoCloseable.close/0	<java.lang.AutoCloseable: void close()>	<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown()>	51	<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown()>/$stack10
<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown()>/java.lang.AutoCloseable.close/1	<java.lang.AutoCloseable: void close()>	<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown()>	52	<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown()>/$stack13
<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown_Unresponsive_Timeout()>/java.lang.AutoCloseable.close/1	<java.lang.AutoCloseable: void close()>	<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown_Unresponsive_Timeout()>	73	<io.bootique.shutdown.DefaultShutdownManagerIT: void testShutdown_Unresponsive_Timeout()>/$stack20
<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownOne()>/java.lang.AutoCloseable.close/0	<java.lang.AutoCloseable: void close()>	<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownOne()>	52	<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownOne()>/$stack6
<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownAll()>/java.lang.AutoCloseable.close/0	<java.lang.AutoCloseable: void close()>	<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownAll()>	61	<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownAll()>/$stack9
<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownAll()>/java.lang.AutoCloseable.close/1	<java.lang.AutoCloseable: void close()>	<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownAll()>	62	<io.bootique.shutdown.DefaultShutdownManagerTest: void testShutdownAll()>/$stack12
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.moduleBuilder/3	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	80	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/$stack56
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.moduleBuilder/4	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	82	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/$stack64
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.moduleBuilder/5	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	84	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/$stack72
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.moduleBuilder/3	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	121	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/$stack56
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.moduleBuilder/4	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	123	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/$stack64
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.moduleBuilder/5	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	125	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/$stack72
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.moduleBuilder/3	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	162	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/$stack56
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.moduleBuilder/4	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	164	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/$stack64
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.moduleBuilder/5	<io.bootique.BQModuleProvider: io.bootique.BQModuleMetadata$Builder moduleBuilder()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	166	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/$stack72
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.dependencies/1	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	79	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/$stack52
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.dependencies/2	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	81	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/$stack60
<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/io.bootique.BQModuleProvider.dependencies/3	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>	83	<io.bootique.BootiqueUtilsTest: void moduleProviderDependencies()>/$stack68
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.dependencies/1	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	120	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/$stack52
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.dependencies/2	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	122	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/$stack60
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/io.bootique.BQModuleProvider.dependencies/3	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>	124	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesTwoLevels()>/$stack68
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.dependencies/1	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	161	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/$stack52
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.dependencies/2	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	163	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/$stack60
<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/io.bootique.BQModuleProvider.dependencies/3	<io.bootique.BQModuleProvider: java.util.Collection dependencies()>	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>	165	<io.bootique.BootiqueUtilsTest: void moduleProviderDependenciesCircular()>/$stack68
