Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
br.com.caelum.vraptor.converter.PrimitiveCharConverterTest::shouldConvertToZeroWhenEmpty()V	48	0
br.com.caelum.vraptor.converter.PrimitiveDoubleConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.PrimitiveDoubleConverterTest::shouldBeAbleToConvertNumbers()V	723	0
br.com.caelum.vraptor.converter.PrimitiveDoubleConverterTest::shouldComplainAboutInvalidNumber()V	724	0
br.com.caelum.vraptor.converter.PrimitiveDoubleConverterTest::shouldConvertToZeroWhenNull()V	723	0
br.com.caelum.vraptor.converter.PrimitiveDoubleConverterTest::shouldConvertToZeroWhenEmpty()V	723	0
br.com.caelum.vraptor.converter.FloatConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.FloatConverterTest::shouldBeAbleToConvertNumbers()V	724	0
br.com.caelum.vraptor.converter.FloatConverterTest::shouldComplainAboutInvalidNumber()V	724	0
br.com.caelum.vraptor.converter.FloatConverterTest::shouldNotComplainAboutNull()V	723	0
br.com.caelum.vraptor.converter.FloatConverterTest::shouldNotComplainAboutEmpty()V	723	0
br.com.caelum.vraptor.converter.PrimitiveLongConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.PrimitiveLongConverterTest::shouldBeAbleToConvertNumbers()V	55	0
br.com.caelum.vraptor.converter.PrimitiveLongConverterTest::shouldComplainAboutInvalidNumber()V	56	0
br.com.caelum.vraptor.converter.PrimitiveLongConverterTest::shouldConvertToZeroWhenNull()V	55	0
br.com.caelum.vraptor.converter.PrimitiveLongConverterTest::shouldConvertToZeroWhenEmpty()V	55	0
br.com.caelum.vraptor.converter.PrimitiveFloatConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.PrimitiveFloatConverterTest::shouldBeAbleToConvertNumbers()V	723	0
br.com.caelum.vraptor.converter.PrimitiveFloatConverterTest::shouldComplainAboutInvalidNumber()V	724	0
br.com.caelum.vraptor.converter.PrimitiveFloatConverterTest::shouldConvertToZeroWhenNull()V	723	0
br.com.caelum.vraptor.converter.PrimitiveFloatConverterTest::shouldConvertToZeroWhenEmpty()V	723	0
br.com.caelum.vraptor.converter.LocaleBasedTimeConverterTest::setup()V	1302	0
br.com.caelum.vraptor.converter.LocaleBasedTimeConverterTest::shouldBeAbleToConvert()V	924	0
br.com.caelum.vraptor.converter.LocaleBasedTimeConverterTest::shouldUseTheDefaultLocale()V	946	3
br.com.caelum.vraptor.converter.LocaleBasedTimeConverterTest::shouldBeAbleToConvertEmpty()V	907	0
br.com.caelum.vraptor.converter.LocaleBasedTimeConverterTest::shouldBeAbleToConvertNull()V	907	0
br.com.caelum.vraptor.converter.LocaleBasedTimeConverterTest::shouldThrowExceptionWhenUnableToParse()V	925	0
br.com.caelum.vraptor.converter.EnumConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.EnumConverterTest::shouldBeAbleToConvertByOrdinal()V	482	0
br.com.caelum.vraptor.converter.EnumConverterTest::shouldBeAbleToConvertByName()V	482	0
br.com.caelum.vraptor.converter.EnumConverterTest::shouldConvertEmptyToNull()V	482	0
br.com.caelum.vraptor.converter.EnumConverterTest::shouldComplainAboutInvalidIndex()V	483	0
br.com.caelum.vraptor.converter.EnumConverterTest::shouldComplainAboutInvalidNumber()V	483	0
br.com.caelum.vraptor.converter.EnumConverterTest::shouldComplainAboutInvalidOrdinal()V	483	0
br.com.caelum.vraptor.converter.EnumConverterTest::shouldAcceptNull()V	482	0
br.com.caelum.vraptor.converter.LongConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.LongConverterTest::shouldBeAbleToConvertNumbers()V	55	0
br.com.caelum.vraptor.converter.LongConverterTest::shouldComplainAboutInvalidNumber()V	56	0
br.com.caelum.vraptor.converter.LongConverterTest::shouldNotComplainAboutNull()V	55	0
br.com.caelum.vraptor.converter.LongConverterTest::shouldNotComplainAboutEmpty()V	55	0
br.com.caelum.vraptor.converter.CharacterConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.CharacterConverterTest::shouldBeAbleToConvertCharacters()V	48	0
br.com.caelum.vraptor.converter.CharacterConverterTest::shouldComplainAboutStringTooBig()V	49	0
br.com.caelum.vraptor.converter.CharacterConverterTest::shouldNotComplainAboutNullAndEmpty()V	48	0
br.com.caelum.vraptor.converter.IntegerConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.IntegerConverterTest::shouldBeAbleToConvertNumbers()V	55	0
br.com.caelum.vraptor.converter.IntegerConverterTest::shouldComplainAboutInvalidNumber()V	56	0
br.com.caelum.vraptor.converter.IntegerConverterTest::shouldNotComplainAboutNull()V	55	0
br.com.caelum.vraptor.converter.IntegerConverterTest::shouldNotComplainAboutEmpty()V	55	0
br.com.caelum.vraptor.converter.LocaleBasedDateConverterTest::setup()V	1302	0
br.com.caelum.vraptor.converter.LocaleBasedDateConverterTest::shouldBeAbleToConvert()V	115	0
br.com.caelum.vraptor.converter.LocaleBasedDateConverterTest::shouldUseTheDefaultLocale()V	141	3
br.com.caelum.vraptor.converter.LocaleBasedDateConverterTest::shouldBeAbleToConvertEmpty()V	97	0
br.com.caelum.vraptor.converter.LocaleBasedDateConverterTest::shouldBeAbleToConvertNull()V	97	0
br.com.caelum.vraptor.converter.LocaleBasedDateConverterTest::shouldThrowExceptionWhenUnableToParse()V	116	0
br.com.caelum.vraptor.converter.ByteConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.ByteConverterTest::shouldBeAbleToConvertNumbers()V	57	0
br.com.caelum.vraptor.converter.ByteConverterTest::shouldComplainAboutInvalidNumber()V	58	0
br.com.caelum.vraptor.converter.ByteConverterTest::shouldNotComplainAboutNull()V	57	0
br.com.caelum.vraptor.converter.ByteConverterTest::shouldNotComplainAboutEmpty()V	57	0
br.com.caelum.vraptor.converter.PrimitiveByteConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.PrimitiveByteConverterTest::shouldBeAbleToConvertNumbers()V	56	0
br.com.caelum.vraptor.converter.PrimitiveByteConverterTest::shouldComplainAboutInvalidNumber()V	57	0
br.com.caelum.vraptor.converter.PrimitiveByteConverterTest::shouldConvertToZeroWhenNull()V	56	0
br.com.caelum.vraptor.converter.PrimitiveByteConverterTest::shouldConvertToZeroWhenEmpty()V	56	0
br.com.caelum.vraptor.converter.DoubleConverterTest::setup()V	1066	0
br.com.caelum.vraptor.converter.DoubleConverterTest::shouldBeAbleToConvertNumbers()V	724	0
br.com.caelum.vraptor.converter.DoubleConverterTest::shouldComplainAboutInvalidNumber()V	724	0
br.com.caelum.vraptor.converter.DoubleConverterTest::shouldNotComplainAboutNull()V	723	0
br.com.caelum.vraptor.converter.DoubleConverterTest::shouldNotComplainAboutEmpty()V	723	0
br.com.caelum.vraptor.util.test.MockResultTest::setUp()V	1	0
br.com.caelum.vraptor.util.test.MockResultTest::shouldNotThrowNullPointersOnLogicResult()V	8	2
br.com.caelum.vraptor.util.test.MockResultTest::shouldNotThrowNullPointersOnPageResult()V	11	4
br.com.caelum.vraptor.util.test.MockResultTest::shouldNotThrowNullPointersOnHttpResult()V	12	0
br.com.caelum.vraptor.util.test.MockResultTest::shouldNotThrowNullPointersOnJsonResult()V	11	1
br.com.caelum.vraptor.util.test.MockResultTest::shouldNotThrowNullPointersOnXmlResult()V	10	0
br.com.caelum.vraptor.util.test.MockResultTest::shouldNotThrowNullPointersOnRepresentationResult()V	10	0
br.com.caelum.vraptor.util.test.MockResultTest::shouldNotThrowNullPointersOnStatusResult()V	7	1
br.com.caelum.vraptor.util.test.MockSerializationResultTest::setUp()V	1	0
br.com.caelum.vraptor.util.test.MockSerializationResultTest::shouldReturnStringWithObjectSerialized()V	51	0
br.com.caelum.vraptor.util.test.MockHttpResultTest::setUp()V	1	0
br.com.caelum.vraptor.util.test.MockHttpResultTest::test()V	35	0
br.com.caelum.vraptor.util.test.MockValidatorTest::setUp()V	1286	0
br.com.caelum.vraptor.util.test.MockValidatorTest::containsMessageShouldReturnFalseWhenExpectedMessageDontExists()V	1087	0
br.com.caelum.vraptor.util.test.MockValidatorTest::containsMessageShouldReturnTrueWhenExpectedMessageExists()V	1315	19
br.com.caelum.vraptor.util.test.MockValidatorTest::containsMessageShouldReturnTrueWhenExpectedMessageWithParamsExists()V	1315	19
br.com.caelum.vraptor.util.test.MockHttpServletResponseTest::setUp()V	1	0
br.com.caelum.vraptor.util.test.MockHttpServletResponseTest::shouldBeAbleToReturnContentIntoWriteAsString()V	422	0
br.com.caelum.vraptor.util.test.MockHttpServletResponseTest::shouldBeAbleToReturnResponseStatusCode()V	37	0
br.com.caelum.vraptor.util.ISO8601UtilTest::setUp()V	1	0
br.com.caelum.vraptor.util.ISO8601UtilTest::shouldParseDateExtendFormat()V	840	0
br.com.caelum.vraptor.util.ISO8601UtilTest::shouldParseDateBasicFormat()V	840	0
br.com.caelum.vraptor.util.ISO8601UtilTest::shouldParseDateTimeExtendFormat()V	840	0
br.com.caelum.vraptor.util.ISO8601UtilTest::shouldParseDateTimeBasicFormat()V	840	0
br.com.caelum.vraptor.util.ISO8601UtilTest::shouldParseDateTimeExtendFormatUTC()V	840	0
br.com.caelum.vraptor.util.ISO8601UtilTest::expectParseExceptionOnDateWithBars()V	829	0
br.com.caelum.vraptor.util.ISO8601UtilTest::shouldParseCalendarToIso8601AndReconverToCalendarBrasiliaZone()V	868	0
br.com.caelum.vraptor.util.ISO8601UtilTest::shouldParseCalendarToIso8601AndReconverToCalendarUTCZone()V	868	0
br.com.caelum.vraptor.util.StringnifierTest::returnSimpleNameOfMethodWithoutArguments()V	447	437
br.com.caelum.vraptor.util.StringnifierTest::returnSimpleNameOConstructorWithoutArguments()V	419	406
br.com.caelum.vraptor.util.StringnifierTest::returnSimpleNameOfMethodWithArguments()V	447	437
br.com.caelum.vraptor.util.StringnifierTest::returnSimpleNameOfMethodWithArgumentsGenerics()V	447	437
br.com.caelum.vraptor.util.extjs.DefaultExtJsonTest::setUp()V	491	1
br.com.caelum.vraptor.util.extjs.DefaultExtJsonTest::shouldSerializeWithData()V	78	0
br.com.caelum.vraptor.util.extjs.DefaultExtJsonTest::shouldSerializeWithListsOfData()V	79	0
br.com.caelum.vraptor.util.extjs.DefaultExtJsonTest::shouldExcludeFieldsOnData()V	79	0
br.com.caelum.vraptor.util.extjs.DefaultExtJsonTest::shouldExcludeWithListsOfData()V	80	0
br.com.caelum.vraptor.config.BasicConfigurationTest::config()V	473	0
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldReadRootDirectoryAsWebinfClasses()V	51	1
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldUseSpringContainerAsDefaultProvider()V	439	2
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldUseGuiceAs1stAlternative()V	753	18
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldUsePicoAs2ndAlternative()V	753	26
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldThrowExceptionWhenProviderClassWasNotFound()V	440	1
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldThrowIllegalArgumentExceptionWhenProvidersWasNotFound()V	759	7
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldReturnThatHasNoBasePackageWhenInitParamNull()V	52	1
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldThrowMissingConfigurationExceptionIfHasNoBasePackages()V	722	1
br.com.caelum.vraptor.config.BasicConfigurationTest::testIfClasspathScanningIsEnabled()V	56	1
br.com.caelum.vraptor.config.BasicConfigurationTest::testIfHasBasePackages()V	52	1
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldReturnBasePackagesWhenInitParamNotNull()V	731	1
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldReturnBasePackagesArrayWhenInitParamNotNullAndHasComas()V	731	1
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldReturnBasePackagesArrayWhenInitParamNotNullAndHasComasAndSpaces()V	731	1
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldReturnBasePackagesArrayWhenInitParamHasLeadingAndTrailingSpaces()V	731	1
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldAllowProviderOverriding()V	439	4
br.com.caelum.vraptor.config.BasicConfigurationTest::shouldThrowInstantiationExceptionCauseIfThereIsSuchException()V	441	4
br.com.caelum.vraptor.config.ApplicationConfigurationTest::setUp()V	473	0
br.com.caelum.vraptor.config.ApplicationConfigurationTest::shouldNotUsePortWhenPortIs80()V	60	1
br.com.caelum.vraptor.config.ApplicationConfigurationTest::shouldGiveFullUrlWithPortWhenPortIsNot80()V	60	1
br.com.caelum.vraptor.serialization.DefaultRepresentationResultTest::setUp()V	491	2
br.com.caelum.vraptor.serialization.DefaultRepresentationResultTest::whenThereIsNoFormatGivenShouldForwardToDefaultPage()V	464	2
br.com.caelum.vraptor.serialization.DefaultRepresentationResultTest::shouldSend404IfNothingIsRendered()V	464	2
br.com.caelum.vraptor.serialization.DefaultRepresentationResultTest::whenThereIsNoFormatGivenShouldForwardToDefaultPageWithAlias()V	464	2
br.com.caelum.vraptor.serialization.DefaultRepresentationResultTest::whenThereIsAFormatGivenShouldUseCorrectSerializer()V	456	3
br.com.caelum.vraptor.serialization.DefaultRepresentationResultTest::whenThereIsAFormatGivenShouldUseCorrectSerializerWithAlias()V	456	3
br.com.caelum.vraptor.serialization.DefaultRepresentationResultTest::whenSerializationDontAcceptsFormatItShouldntBeUsed()V	457	3
br.com.caelum.vraptor.serialization.DefaultRepresentationResultTest::whenTheResourceIsHypermediaAddRestHeaders()V	758	4
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::setup()V	735	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeGenericClass()V	52	3
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeAllBasicFields()V	48	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeAllBasicFieldsIdented()V	46	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldUseAlias()V	47	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeEnumFields()V	46	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeCollection()V	49	2
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeCollectionWithPrefixTag()V	48	2
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldExcludeNonPrimitiveFieldsFromACollection()V	49	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeCollectionWithPrefixTagAndNamespace()V	41	2
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeParentFields()V	46	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldExcludeNonPrimitiveParentFields()V	49	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldExcludeParentFields()V	49	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldOptionallyExcludeFields()V	49	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldOptionallyIncludeFieldAndNotItsNonPrimitiveFields()V	49	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldOptionallyIncludeChildField()V	47	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldOptionallyExcludeChildField()V	50	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldOptionallyIncludeListChildFields()V	47	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldOptionallyExcludeFieldsFromIncludedListChildFields()V	50	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldOptionallyRemoveRoot()V	47	1
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldOptionallyRemoveRootIdented()V	47	1
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldRunHibernateLazyInitialization()V	753	1
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldUseCollectionConverterWhenItExists()V	48	1
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeCalendarLikeXstream()V	62	7
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldSerializeCalendarLikeISO8601()V	152	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldExcludeAllPrimitiveFields()V	49	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldExcludeAllPrimitiveParentFields()V	49	0
br.com.caelum.vraptor.serialization.gson.GsonJSONSerializationTest::shouldExcludeAllThanIncludeAndSerialize()V	50	0
br.com.caelum.vraptor.serialization.gson.adapters.MessageSerializerTest::shouldSerializeI18nMessage()V	1484	28
br.com.caelum.vraptor.serialization.PackageComparatorTest::shouldSortBasedOnPackageNamesLessPriorityToCaelumInitialList3rdPartyFirst()V	511	7
br.com.caelum.vraptor.serialization.PackageComparatorTest::shouldSortBasedOnPackageNamesLessPriorityToCaelumInitialList3rdPartyLast()V	511	7
br.com.caelum.vraptor.serialization.PackageComparatorTest::shouldSortBasedOnPackageNamesLessPriorityToCaelumMoreToRestfulieInitialList3rdPartyLast()V	511	9
br.com.caelum.vraptor.serialization.DefaultXMLConfigurationTest::setup()V	1	0
br.com.caelum.vraptor.serialization.DefaultXMLConfigurationTest::shouldUndernalizeAllCamelcase()V	151	0
br.com.caelum.vraptor.serialization.DefaultXMLConfigurationTest::shouldUndernalizeAllCamelcaseCharacters()V	151	0
br.com.caelum.vraptor.serialization.I18nMessageSerializationTest::setup()V	737	2
br.com.caelum.vraptor.serialization.I18nMessageSerializationTest::shouldCallXStreamJsonSerialization()V	45	0
br.com.caelum.vraptor.serialization.I18nMessageSerializationTest::shouldCallXStreamXmlSerialization()V	45	0
br.com.caelum.vraptor.serialization.I18nMessageSerializationTest::shouldCallXStreamSerializationWithParams()V	45	0
br.com.caelum.vraptor.serialization.HTMLSerializationTest::setUp()V	490	1
br.com.caelum.vraptor.serialization.HTMLSerializationTest::shouldForwardToDefaultViewWithoutAlias()V	449	1
br.com.caelum.vraptor.serialization.HTMLSerializationTest::shouldForwardToDefaultViewWithAlias()V	448	1
br.com.caelum.vraptor.serialization.HTMLSerializationTest::shouldIncludeOnResultWithoutAlias()V	457	2
br.com.caelum.vraptor.serialization.HTMLSerializationTest::shouldIncludeOnResultWithAlias()V	448	1
br.com.caelum.vraptor.serialization.HTMLSerializationTest::shouldReturnAnIgnoringSerializerWithoutAlias()V	39	0
br.com.caelum.vraptor.serialization.HTMLSerializationTest::shouldReturnAnIgnoringSerializerWithAlias()V	38	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::setup()V	733	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldSerializeGenericClass()V	49	3
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldSerializeAllBasicFields()V	45	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldSerializeAllBasicFieldsIdented()V	40	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldUseAlias()V	44	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldSerializeEnumFields()V	43	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldSerializeCollection()V	46	2
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldSerializeCollectionWithPrefixTag()V	45	2
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldExcludeNonPrimitiveFieldsFromACollection()V	46	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldSerializeCollectionWithPrefixTagAndNamespace()V	36	2
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldSerializeParentFields()V	43	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldExcludeNonPrimitiveParentFields()V	46	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldExcludeParentFields()V	46	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldExcludeAllPrimitiveFields()V	46	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldExcludeAllPrimitiveParentFields()V	46	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldExcludeAllPrimitiveFieldsInACollection()V	47	2
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldExcludeAllThanIncludeAndSerialize()V	47	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldOptionallyExcludeFields()V	46	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldOptionallyIncludeFieldAndNotItsNonPrimitiveFields()V	46	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldOptionallyIncludeChildField()V	44	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldOptionallyExcludeChildField()V	47	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldOptionallyIncludeListChildFields()V	44	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldOptionallyExcludeFieldsFromIncludedListChildFields()V	47	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldOptionallyRemoveRoot()V	42	1
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldOptionallyRemoveRootIdented()V	41	1
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldRunHibernateLazyInitialization()V	777	2
br.com.caelum.vraptor.serialization.xstream.XStreamJSONSerializationTest::shouldUseCollectionConverterWhenItExists()V	40	1
br.com.caelum.vraptor.serialization.xstream.XStreamSerializerTest::setup()V	734	0
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::setup()V	736	0
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldSerializeGenericClass()V	42	4
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldSerializeMaps()V	39	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldSerializeAllBasicFields()V	38	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldUseAlias()V	38	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldSerializeEnumFields()V	36	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldSerializeCollection()V	39	3
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldSerializeCollectionWithPrefixTag()V	39	3
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldIncludeFieldsFromACollection()V	38	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldWorkWithEmptyCollections()V	36	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldIncludeAllFieldsWhenRecursive()V	37	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldExcludeFieldsFromACollection()V	40	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldThrowAnExceptionWhenYouIncludeANonExistantField()V	4	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldThrowAnExceptionWhenYouIncludeANonExistantFieldInsideOther()V	4	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldSerializeCollectionWithPrefixTagAndNamespace()V	36	2
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldSerializeParentFields()V	36	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldOptionallyExcludeFields()V	39	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldOptionallyIncludeFieldAndNotItsNonPrimitiveFields()V	39	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldOptionallyIncludeChildField()V	37	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldOptionallyExcludeChildField()V	40	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldOptionallyIncludeListChildFields()V	37	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldOptionallyExcludeFieldsFromIncludedListChildFields()V	40	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldExcludeAllPrimitiveFields()V	39	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldExcludeAllPrimitiveParentFields()V	39	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldExcludeAllThanIncludeAndSerialize()V	38	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldAutomaticallyReadXStreamAnnotations()V	39	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldAutomaticallyReadXStreamAnnotationsForIncludedAttributes()V	40	1
br.com.caelum.vraptor.serialization.xstream.XStreamXMLSerializationTest::shouldBeAbleToIncludeSubclassesFields()V	39	1
br.com.caelum.vraptor.serialization.xstream.XStreamJSONPSerializationTest::setup()V	736	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONPSerializationTest::shouldIncludeCallbackPadding()V	39	0
br.com.caelum.vraptor.serialization.xstream.XStreamJSONPSerializationTest::shouldSerializeGenericClass()V	43	3
br.com.caelum.vraptor.scan.NullWebAppBootstrapTest::setup()V	473	0
br.com.caelum.vraptor.scan.NullWebAppBootstrapTest::shouldNotDoAnything()V	459	0
br.com.caelum.vraptor.scan.WebBasedClasspathResolverTest::callerContextDifferentFromRequestedClassLoaderReturnsCurrentClassLoader()V	745	2
br.com.caelum.vraptor.scan.DynamicWebAppBootstrapTest::setup()V	473	0
br.com.caelum.vraptor.scan.DynamicWebAppBootstrapTest::shouldConfigureAllClasses()V	447	3
br.com.caelum.vraptor.scan.DynamicWebAppBootstrapTest::shouldNotDoAnythingIfHasNoClasses()V	454	1
br.com.caelum.vraptor.scan.DynamicWebAppBootstrapTest::shouldThrowScannerExceptionIfClassNotExists()V	13	0
br.com.caelum.vraptor.scan.ScannotationComponentScannerTest::setup()V	473	0
br.com.caelum.vraptor.scan.ScannotationComponentScannerTest::shouldScanWEBINFClasses()V	932	5
br.com.caelum.vraptor.scan.ScannotationComponentScannerTest::shouldScanBasePackages()V	940	5
br.com.caelum.vraptor.scan.ScannotationComponentScannerTest::shouldReturnEmptyCollectionIfWebinfClassesNotFound()V	850	1
br.com.caelum.vraptor.scan.ScannotationComponentScannerTest::shouldThrowScannerExceptionIfHasExceptionWhenProcessWebinfClasses()V	850	1
br.com.caelum.vraptor.scan.JavassistBootstrapGeneratorTest::setup()V	473	0
br.com.caelum.vraptor.scan.JavassistBootstrapGeneratorTest::shouldRegisterClasses()V	423	0
br.com.caelum.vraptor.scan.JavassistBootstrapGeneratorTest::shouldThrowScannerExceptionIfAnErrorOccurs()V	1334	1
br.com.caelum.vraptor.restfulie.relation.DefaultRelationBuilderTest::setUp()V	500	437
br.com.caelum.vraptor.restfulie.relation.DefaultRelationBuilderTest::shouldAllowRelationCreationToSpecificURIs()V	32	0
br.com.caelum.vraptor.restfulie.relation.DefaultRelationBuilderTest::shouldBuildRelationsOfControllersUsingMethodNameByDefault()V	50	1
br.com.caelum.vraptor.restfulie.relation.DefaultRelationBuilderTest::shouldBuildRelationsOfControllersUsingGivenName()V	51	1
br.com.caelum.vraptor.restfulie.serialization.RestfulSerializationTest::shouldReturnAnXStreamInstanceWithSupportToLinkConvertersBasedOnReflection()V	46	1
