<com.sun.codemodel.JDefinedClass: void declare(com.sun.codemodel.JFormatter)>/$stack23	<com.sun.codemodel.JDefinedClass: void declare(com.sun.codemodel.JFormatter)>
<com.sun.codemodel.JDefinedClass: java.util.Iterator _implements()>/$stack2	<com.sun.codemodel.JDefinedClass: java.util.Iterator _implements()>
<com.sun.codemodel.JDefinedClass: com.sun.codemodel.JDefinedClass _implements(com.sun.codemodel.JClass)>/$stack2	<com.sun.codemodel.JDefinedClass: com.sun.codemodel.JDefinedClass _implements(com.sun.codemodel.JClass)>
<com.sun.codemodel.JDefinedClass: java.util.Iterator _implements()>/$stack1	<com.sun.codemodel.JDefinedClass: java.util.Iterator _implements()>
<com.sun.codemodel.JDefinedClass: void declare(com.sun.codemodel.JFormatter)>/$stack16	<com.sun.codemodel.JDefinedClass: void declare(com.sun.codemodel.JFormatter)>
