command,mean,stddev,median,user,system,min,max
souffle -F out/vraptor-1-object-sensitive-NORMAL/database/ -M NORMAL souffle-logic/analyses/mocks/mocks-after.dl -D results/vraptor-3.5.5/1-object-sensitive/java_8/vraptor-1-object-sensitive-NORMAL/,138.42277652850004,2.6788244372816363,137.1406827715,134.7148,3.6727999999999996,136.0134273765,143.7072713235
