command,mean,stddev,median,user,system,min,max
souffle -F out/quartz-core-1-object-sensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/quartz-core-2.3.1/1-object-sensitive/java_8/quartz-core-1-object-sensitive-NO_INTERPROC/,17.220350355395,1.9093891741709865,16.513730816495,15.053199999999999,2.1159999999999997,15.484677068995,20.888990567995
