command,mean,stddev,median,user,system,min,max
souffle -F out/jsonschema2pojo-context-insensitive-NORMAL/database/ -M NORMAL souffle-logic/analyses/mocks/mocks-after.dl -D results/jsonschema2pojo-core-1.1.1/context-insensitive/java_8/jsonschema2pojo-context-insensitive-NORMAL/,41.04836940213501,2.8956310717057794,41.322534439535005,36.115599999999986,4.9084,33.967291093535,45.606300684535
