command,mean,stddev,median,user,system,min,max
souffle -F out/quartz-core-basic-only-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/quartz-core-2.3.1/basic-only/java_8/quartz-core-basic-only-NO_INTERPROC/,21.946841179250008,2.2773778611110864,21.93211509365,18.6256,3.2827999999999995,18.11144464765,25.997263145650003
