command,mean,stddev,median,user,system,min,max
souffle -F out/quartz-core-context-insensitive-NORMAL/database/ -M NORMAL souffle-logic/analyses/mocks/mocks-after.dl -D results/quartz-core-2.3.1/context-insensitive/java_8/quartz-core-context-insensitive-NORMAL/,21.918447886320003,1.84057757784259,22.204326111520004,18.769999999999996,3.1276,18.661046886020003,24.87144311602
