command,mean,stddev,median,user,system,min,max
souffle -F out/quartz-core-context-insensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/quartz-core-2.3.1/context-insensitive/java_8/quartz-core-context-insensitive-NO_INTERPROC/,21.05786454851,2.082386541678597,20.955671280609998,17.989599999999996,3.0471999999999997,17.870592618609997,24.543549914609997
