command,mean,stddev,median,user,system,min,max
souffle -F out/quartz-core-context-insensitive-plusplus-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/quartz-core-2.3.1/context-insensitive-plusplus/java_8/quartz-core-context-insensitive-plusplus-NO_INTERPROC/,18.881986808965003,2.842473983507049,18.067907630565,16.213999999999995,2.6351999999999998,15.609572509065002,22.927317135065
