command,mean,stddev,median,user,system,min,max
souffle -F out/microbenchmark-basic-only-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/payroll-test-0.0.1-SNAPSHOT/basic-only/java_8/microbenchmark-basic-only-NO_INTERPROC/,13.199863834155,0.759246329635188,13.284508938055001,11.8584,1.2968000000000002,11.748017505055001,14.005525674055
