command,mean,stddev,median,user,system,min,max
souffle -F out/flink-core-basic-only-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/flink-core-1.13.0/basic-only/java_8/flink-core-basic-only-NO_INTERPROC/,29.868559255430007,2.2868588113858115,29.673573826530003,25.1272,4.7096,26.05795566203,33.08564390203
