command,mean,stddev,median,user,system,min,max
souffle -F out/microbenchmark-context-insensitive-NORMAL/database/ -M NORMAL souffle-logic/analyses/mocks/mocks-after.dl -D results/payroll-test-0.0.1-SNAPSHOT/context-insensitive/java_8/microbenchmark-context-insensitive-NORMAL/,12.919207349870002,0.9475617505203633,13.06918660717,11.5504,1.3428,11.310525279670001,14.14136219967
