command,mean,stddev,median,user,system,min,max
souffle -F out/microbenchmark-1-object-sensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/payroll-test-0.0.1-SNAPSHOT/1-object-sensitive/java_8/microbenchmark-1-object-sensitive-NO_INTERPROC/,12.227615987025,1.147995278638172,12.655365806925001,10.8544,1.3392000000000002,9.621184899425,13.552257179425
