command,mean,stddev,median,user,system,min,max
souffle -F out/vraptor-context-insensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/vraptor-3.5.5/context-insensitive/java_8/vraptor-context-insensitive-NO_INTERPROC/,34.95726578771,0.7945028128802792,35.15174017801,31.8308,3.0519999999999996,33.84321336351,35.91951290051
