command,mean,stddev,median,user,system,min,max
souffle -F out/commons-collections4-context-insensitive-plusplus-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/commons-collections4-4.4/context-insensitive-plusplus/java_8/commons-collections4-context-insensitive-plusplus-NO_INTERPROC/,14.477876400389999,0.9716085520413091,14.198916962690001,12.551999999999998,1.8936,13.503515132190001,15.913287598190001
