command,mean,stddev,median,user,system,min,max
souffle -F out/vraptor-basic-only-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/vraptor-3.5.5/basic-only/java_8/vraptor-basic-only-NO_INTERPROC/,49.270024407525,2.585475582321853,49.334057510625,44.3672,4.8496,44.584051182625,52.886339226625
