command,mean,stddev,median,user,system,min,max
souffle -F out/vraptor-context-insensitive-NORMAL/database/ -M NORMAL souffle-logic/analyses/mocks/mocks-after.dl -D results/vraptor-3.5.5/context-insensitive/java_8/vraptor-context-insensitive-NORMAL/,149.37710972463,5.728698840679479,149.77973418863002,143.6748,5.648,140.12543999663,160.86424127063
