command,mean,stddev,median,user,system,min,max
souffle -F out/flink-core-context-insensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/flink-core-1.13.0/context-insensitive/java_8/flink-core-context-insensitive-NO_INTERPROC/,27.205184648904996,3.343804126381075,28.201993355805,22.721600000000002,4.4436,20.859902029305,31.201659395305
