command,mean,stddev,median,user,system,min,max
souffle -F out/maven-core-context-insensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/maven-core-3.8.1/context-insensitive/java_8/maven-core-context-insensitive-NO_INTERPROC/,19.490805306755,1.798392797390154,18.831611235655,16.549999999999997,2.9028,16.881294739655,21.906757475655
