command,mean,stddev,median,user,system,min,max
souffle -F out/flink-core-context-insensitive-plusplus-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/flink-core-1.13.0/context-insensitive-plusplus/java_8/flink-core-context-insensitive-plusplus-NO_INTERPROC/,27.78166043429,4.540269203247239,29.653013531790002,22.7648,4.977200000000001,21.29146533579,34.827996155790004
