command,mean,stddev,median,user,system,min,max
souffle -F out/bootique-basic-only-NORMAL/database/ -M NORMAL souffle-logic/analyses/mocks/mocks-after.dl -D results/bootique-2.0.B1/basic-only/java_8/bootique-basic-only-NORMAL/,26.435386800354998,1.7281629218385572,26.491506580355,23.001599999999996,3.3064,22.879626016355,28.762197143355
