command,mean,stddev,median,user,system,min,max
souffle -F out/commons-collections4-basic-only-NORMAL/database/ -M NORMAL souffle-logic/analyses/mocks/mocks-after.dl -D results/commons-collections4-4.4/basic-only/java_8/commons-collections4-basic-only-NORMAL/,17.798705330764996,1.4240124158153775,17.683509178365,15.886399999999998,1.8535999999999997,16.288639530864998,20.637810405864997
