command,mean,stddev,median,user,system,min,max
souffle -F out/vraptor-context-insensitive-plusplus-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/vraptor-3.5.5/context-insensitive-plusplus/java_8/vraptor-context-insensitive-plusplus-NO_INTERPROC/,36.48735986894,1.8154626874158752,36.68178007044,33.291599999999995,3.1127999999999996,34.25484965244,40.59760673644
