command,mean,stddev,median,user,system,min,max
souffle -F out/commons-collections4-1-object-sensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/commons-collections4-4.4/1-object-sensitive/java_8/commons-collections4-1-object-sensitive-NO_INTERPROC/,13.389043597525,1.0836653483141478,13.647382287025,11.7424,1.6275999999999997,11.496233247025,14.611338711025
