command,mean,stddev,median,user,system,min,max
souffle -F out/jsonschema2pojo-basic-only-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/jsonschema2pojo-core-1.1.1/basic-only/java_8/jsonschema2pojo-basic-only-NO_INTERPROC/,31.724596126475,1.43570446202582,31.936596702175002,27.147999999999996,4.5328,28.955407661674997,33.509357002675
