command,mean,stddev,median,user,system,min,max
souffle -F out/mybatis-context-insensitive-plusplus-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/mybatis-3.5.6/context-insensitive-plusplus/java_8/mybatis-context-insensitive-plusplus-NO_INTERPROC/,59.755637420795,0.5936613365804244,59.479386211294994,54.279599999999995,5.424799999999999,59.38317615429499,60.944437889294996
