command,mean,stddev,median,user,system,min,max
souffle -F out/bootique-1-object-sensitive-NORMAL/database/ -M NORMAL souffle-logic/analyses/mocks/mocks-after.dl -D results/bootique-2.0.B1/1-object-sensitive/java_8/bootique-1-object-sensitive-NORMAL/,19.44260898054,0.9487582869926048,19.02007602154,17.5432,1.8775999999999997,18.68355117054,21.82157799354
