command,mean,stddev,median,user,system,min,max
souffle -F out/bootique-context-insensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/bootique-2.0.B1/context-insensitive/java_8/bootique-context-insensitive-NO_INTERPROC/,19.926219863049997,1.8543318715660198,19.845243697149996,16.949600000000004,2.944,17.112044810649998,22.54171673165
