command,mean,stddev,median,user,system,min,max
souffle -F out/maven-core-1-object-sensitive-NORMAL/database/ -M NO_INTERPROC souffle-logic/analyses/mocks/mocks-after.dl -D results/maven-core-3.8.1/1-object-sensitive/java_8/maven-core-1-object-sensitive-NO_INTERPROC/,15.71691517916,1.0892734002155162,15.38242394906,13.924000000000001,1.7532,15.00472856906,18.69767202406
